student_id,placed,package_lpa,role_type,company_type
3516,0,0.0,Not Placed,Not Placed
3517,0,0.0,Not Placed,Not Placed
3518,0,0.0,Not Placed,Not Placed
3519,1,7.07,Data Analyst,Product
3520,1,3.0,Consulting,Service
3521,0,0.0,Not Placed,Not Placed
3522,1,5.46,Data Analyst,Service
3523,1,8.04,Data Analyst,Consulting
3524,0,0.0,Not Placed,Not Placed
3525,0,0.0,Not Placed,Not Placed
3526,1,5.9,Product Analyst,Startup
3527,0,0.0,Not Placed,Not Placed
3528,1,3.61,Data Analyst,Service
3529,1,4.52,Software Engineer,Consulting
3530,0,0.0,Not Placed,Not Placed
3531,1,3.2,Business Analyst,Consulting
3532,1,3.0,Product Analyst,Product
3533,1,6.83,Business Analyst,Consulting
3534,0,0.0,Not Placed,Not Placed
3535,0,0.0,Not Placed,Not Placed
3536,1,6.44,Product Analyst,Service
3537,1,5.72,Consulting,Product
3538,0,0.0,Not Placed,Not Placed
3539,0,0.0,Not Placed,Not Placed
3540,0,0.0,Not Placed,Not Placed
3541,0,0.0,Not Placed,Not Placed
3542,1,7.89,Product Analyst,Consulting
3543,1,5.07,Business Analyst,Core
3544,0,0.0,Not Placed,Not Placed
3545,1,5.4,Software Engineer,Service
3546,1,4.09,Business Analyst,Startup
3547,0,0.0,Not Placed,Not Placed
3548,0,0.0,Not Placed,Not Placed
3549,1,4.75,Product Analyst,Service
3550,1,6.16,Core Engineering,Consulting
3551,1,8.9,Data Analyst,Product
3552,0,0.0,Not Placed,Not Placed
3553,0,0.0,Not Placed,Not Placed
3554,0,0.0,Not Placed,Not Placed
3555,0,0.0,Not Placed,Not Placed
3556,1,6.0,Software Engineer,Startup
3557,0,0.0,Not Placed,Not Placed
3558,1,8.99,Product Analyst,Startup
3559,1,7.64,Software Engineer,Core
3560,1,5.09,Business Analyst,Consulting
3561,0,0.0,Not Placed,Not Placed
3562,0,0.0,Not Placed,Not Placed
3563,1,3.87,Business Analyst,Service
3564,0,0.0,Not Placed,Not Placed
3565,0,0.0,Not Placed,Not Placed
3566,1,4.39,Data Analyst,Service
3567,0,0.0,Not Placed,Not Placed
3568,1,4.68,Product Analyst,Product
3569,1,11.04,Product Analyst,Service
3570,1,9.09,Business Analyst,Service
3571,0,0.0,Not Placed,Not Placed
3572,0,0.0,Not Placed,Not Placed
3573,0,0.0,Not Placed,Not Placed
3574,0,0.0,Not Placed,Not Placed
3575,0,0.0,Not Placed,Not Placed
3576,0,0.0,Not Placed,Not Placed
3577,0,0.0,Not Placed,Not Placed
3578,0,0.0,Not Placed,Not Placed
3579,1,3.4,Core Engineering,Consulting
3580,0,0.0,Not Placed,Not Placed
3581,1,4.13,Core Engineering,Consulting
3582,1,7.12,Data Analyst,Service
3583,0,0.0,Not Placed,Not Placed
3584,0,0.0,Not Placed,Not Placed
3585,0,0.0,Not Placed,Not Placed
3586,0,0.0,Not Placed,Not Placed
3587,0,0.0,Not Placed,Not Placed
3588,1,6.81,Business Analyst,Consulting
3589,0,0.0,Not Placed,Not Placed
3590,1,4.33,Data Analyst,Product
3591,1,7.51,Product Analyst,Service
3592,1,3.0,Core Engineering,Core
3593,0,0.0,Not Placed,Not Placed
3594,1,7.53,Consulting,Service
3595,1,5.27,Data Analyst,Consulting
3596,1,3.0,Core Engineering,Service
3597,0,0.0,Not Placed,Not Placed
3598,0,0.0,Not Placed,Not Placed
3599,0,0.0,Not Placed,Not Placed
3600,0,0.0,Not Placed,Not Placed
3601,0,0.0,Not Placed,Not Placed
3602,0,0.0,Not Placed,Not Placed
3603,1,4.87,Product Analyst,Startup
3604,1,6.93,Software Engineer,Startup
3605,0,0.0,Not Placed,Not Placed
3606,1,3.26,Consulting,Service
3607,0,0.0,Not Placed,Not Placed
3608,0,0.0,Not Placed,Not Placed
3609,0,0.0,Not Placed,Not Placed
3610,1,6.95,Consulting,Core
3611,1,6.11,Business Analyst,Product
3612,0,0.0,Not Placed,Not Placed
3613,0,0.0,Not Placed,Not Placed
3614,1,6.17,Software Engineer,Startup
3615,1,6.25,Consulting,Service
3616,0,0.0,Not Placed,Not Placed
3617,0,0.0,Not Placed,Not Placed
3618,0,0.0,Not Placed,Not Placed
3619,1,5.02,Data Analyst,Service
3620,0,0.0,Not Placed,Not Placed
3621,0,0.0,Not Placed,Not Placed
3622,1,5.75,Consulting,Product
3623,0,0.0,Not Placed,Not Placed
3624,0,0.0,Not Placed,Not Placed
3625,0,0.0,Not Placed,Not Placed
3626,0,0.0,Not Placed,Not Placed
3627,1,5.14,Software Engineer,Product
3628,0,0.0,Not Placed,Not Placed
3629,1,11.09,Software Engineer,Service
3630,1,5.39,Core Engineering,Product
3631,1,6.93,Consulting,Product
3632,1,7.1,Software Engineer,Startup
3633,0,0.0,Not Placed,Not Placed
3634,0,0.0,Not Placed,Not Placed
3635,0,0.0,Not Placed,Not Placed
3636,1,4.51,Software Engineer,Consulting
3637,0,0.0,Not Placed,Not Placed
3638,1,5.06,Data Analyst,Service
3639,0,0.0,Not Placed,Not Placed
3640,1,4.9,Product Analyst,Service
3641,1,8.17,Data Analyst,Product
3642,0,0.0,Not Placed,Not Placed
3643,0,0.0,Not Placed,Not Placed
3644,0,0.0,Not Placed,Not Placed
3645,0,0.0,Not Placed,Not Placed
3646,0,0.0,Not Placed,Not Placed
3647,0,0.0,Not Placed,Not Placed
3648,1,4.75,Consulting,Startup
3649,0,0.0,Not Placed,Not Placed
3650,1,5.58,Data Analyst,Service
3651,0,0.0,Not Placed,Not Placed
3652,1,8.47,Product Analyst,Startup
3653,1,3.85,Business Analyst,Service
3654,1,8.74,Business Analyst,Startup
3655,1,4.27,Software Engineer,Product
3656,0,0.0,Not Placed,Not Placed
3657,0,0.0,Not Placed,Not Placed
3658,0,0.0,Not Placed,Not Placed
3659,0,0.0,Not Placed,Not Placed
3660,0,0.0,Not Placed,Not Placed
3661,0,0.0,Not Placed,Not Placed
3662,0,0.0,Not Placed,Not Placed
3663,1,4.83,Business Analyst,Service
3664,0,0.0,Not Placed,Not Placed
3665,0,0.0,Not Placed,Not Placed
3666,0,0.0,Not Placed,Not Placed
3667,1,8.05,Product Analyst,Startup
3668,0,0.0,Not Placed,Not Placed
3669,0,0.0,Not Placed,Not Placed
3670,1,6.88,Core Engineering,Startup
3671,0,0.0,Not Placed,Not Placed
3672,1,6.45,Business Analyst,Consulting
3673,0,0.0,Not Placed,Not Placed
3674,0,0.0,Not Placed,Not Placed
3675,0,0.0,Not Placed,Not Placed
3676,1,7.92,Consulting,Core
3677,1,7.41,Data Analyst,Consulting
3678,0,0.0,Not Placed,Not Placed
3679,0,0.0,Not Placed,Not Placed
3680,1,6.45,Core Engineering,Core
3681,0,0.0,Not Placed,Not Placed
3682,0,0.0,Not Placed,Not Placed
3683,0,0.0,Not Placed,Not Placed
3684,0,0.0,Not Placed,Not Placed
3685,1,7.49,Software Engineer,Service
3686,0,0.0,Not Placed,Not Placed
3687,0,0.0,Not Placed,Not Placed
3688,0,0.0,Not Placed,Not Placed
3689,1,4.46,Software Engineer,Service
3690,1,5.48,Product Analyst,Service
3691,1,6.23,Data Analyst,Service
3692,1,3.49,Data Analyst,Consulting
3693,0,0.0,Not Placed,Not Placed
3694,0,0.0,Not Placed,Not Placed
3695,0,0.0,Not Placed,Not Placed
3696,1,7.79,Business Analyst,Product
3697,0,0.0,Not Placed,Not Placed
3698,1,6.09,Core Engineering,Startup
3699,0,0.0,Not Placed,Not Placed
3700,1,5.76,Consulting,Service
3701,1,6.23,Data Analyst,Service
3702,0,0.0,Not Placed,Not Placed
3703,1,8.41,Business Analyst,Product
3704,0,0.0,Not Placed,Not Placed
3705,0,0.0,Not Placed,Not Placed
3706,0,0.0,Not Placed,Not Placed
3707,0,0.0,Not Placed,Not Placed
3708,1,7.88,Software Engineer,Product
3709,1,6.32,Consulting,Core
3710,1,3.82,Software Engineer,Startup
3711,0,0.0,Not Placed,Not Placed
3712,1,9.57,Consulting,Service
3713,1,3.27,Core Engineering,Consulting
3714,1,3.18,Software Engineer,Product
3715,0,0.0,Not Placed,Not Placed
3716,0,0.0,Not Placed,Not Placed
3717,1,6.49,Software Engineer,Startup
3718,1,7.2,Consulting,Service
3719,1,4.63,Consulting,Service
3720,1,6.4,Core Engineering,Product
3721,0,0.0,Not Placed,Not Placed
3722,0,0.0,Not Placed,Not Placed
3723,1,8.52,Software Engineer,Product
3724,1,6.24,Business Analyst,Product
3725,1,5.99,Consulting,Service
3726,1,4.15,Core Engineering,Product
3727,1,7.01,Consulting,Service
3728,1,9.69,Business Analyst,Product
3729,0,0.0,Not Placed,Not Placed
3730,1,8.73,Software Engineer,Consulting
3731,0,0.0,Not Placed,Not Placed
3732,0,0.0,Not Placed,Not Placed
3733,0,0.0,Not Placed,Not Placed
3734,1,3.39,Consulting,Consulting
3735,0,0.0,Not Placed,Not Placed
3736,1,5.14,Consulting,Startup
3737,0,0.0,Not Placed,Not Placed
3738,0,0.0,Not Placed,Not Placed
3739,0,0.0,Not Placed,Not Placed
3740,0,0.0,Not Placed,Not Placed
3741,1,7.6,Business Analyst,Service
3742,0,0.0,Not Placed,Not Placed
3743,0,0.0,Not Placed,Not Placed
3744,1,3.62,Consulting,Startup
3745,0,0.0,Not Placed,Not Placed
3746,0,0.0,Not Placed,Not Placed
3747,0,0.0,Not Placed,Not Placed
3748,0,0.0,Not Placed,Not Placed
3749,1,6.02,Data Analyst,Service
3750,0,0.0,Not Placed,Not Placed
3751,1,7.51,Consulting,Product
3752,0,0.0,Not Placed,Not Placed
3753,1,5.68,Core Engineering,Consulting
3754,1,7.56,Consulting,Product
3755,1,6.63,Data Analyst,Consulting
3756,1,7.04,Software Engineer,Service
3757,1,6.97,Software Engineer,Product
3758,1,4.8,Data Analyst,Service
3759,0,0.0,Not Placed,Not Placed
3760,1,6.1,Consulting,Consulting
3761,1,8.23,Consulting,Consulting
3762,0,0.0,Not Placed,Not Placed
3763,0,0.0,Not Placed,Not Placed
3764,1,6.39,Product Analyst,Service
3765,1,7.52,Software Engineer,Service
3766,0,0.0,Not Placed,Not Placed
3767,0,0.0,Not Placed,Not Placed
3768,0,0.0,Not Placed,Not Placed
3769,1,5.79,Software Engineer,Service
3770,1,5.8,Business Analyst,Startup
3771,0,0.0,Not Placed,Not Placed
3772,0,0.0,Not Placed,Not Placed
3773,1,4.51,Software Engineer,Product
3774,0,0.0,Not Placed,Not Placed
3775,1,6.34,Product Analyst,Service
3776,0,0.0,Not Placed,Not Placed
3777,1,7.14,Software Engineer,Service
3778,0,0.0,Not Placed,Not Placed
3779,1,6.45,Core Engineering,Core
3780,0,0.0,Not Placed,Not Placed
3781,0,0.0,Not Placed,Not Placed
3782,0,0.0,Not Placed,Not Placed
3783,1,6.13,Software Engineer,Product
3784,0,0.0,Not Placed,Not Placed
3785,0,0.0,Not Placed,Not Placed
3786,0,0.0,Not Placed,Not Placed
3787,1,9.17,Product Analyst,Service
3788,1,4.15,Business Analyst,Service
3789,1,5.02,Business Analyst,Service
3790,0,0.0,Not Placed,Not Placed
3791,1,7.7,Consulting,Product
3792,0,0.0,Not Placed,Not Placed
3793,1,4.81,Data Analyst,Service
3794,0,0.0,Not Placed,Not Placed
3795,0,0.0,Not Placed,Not Placed
3796,0,0.0,Not Placed,Not Placed
3797,1,6.11,Business Analyst,Core
3798,0,0.0,Not Placed,Not Placed
3799,1,7.9,Consulting,Service
3800,1,5.59,Software Engineer,Service
3801,1,5.39,Consulting,Service
3802,0,0.0,Not Placed,Not Placed
3803,1,4.12,Core Engineering,Service
3804,0,0.0,Not Placed,Not Placed
3805,0,0.0,Not Placed,Not Placed
3806,0,0.0,Not Placed,Not Placed
3807,0,0.0,Not Placed,Not Placed
3808,0,0.0,Not Placed,Not Placed
3809,0,0.0,Not Placed,Not Placed
3810,1,5.36,Data Analyst,Product
3811,0,0.0,Not Placed,Not Placed
3812,0,0.0,Not Placed,Not Placed
3813,1,6.06,Business Analyst,Service
3814,1,4.78,Software Engineer,Service
3815,0,0.0,Not Placed,Not Placed
3816,0,0.0,Not Placed,Not Placed
3817,1,4.58,Consulting,Product
3818,0,0.0,Not Placed,Not Placed
3819,0,0.0,Not Placed,Not Placed
3820,0,0.0,Not Placed,Not Placed
3821,0,0.0,Not Placed,Not Placed
3822,0,0.0,Not Placed,Not Placed
3823,0,0.0,Not Placed,Not Placed
3824,0,0.0,Not Placed,Not Placed
3825,1,7.74,Consulting,Service
3826,1,4.74,Business Analyst,Startup
3827,1,6.88,Core Engineering,Consulting
3828,0,0.0,Not Placed,Not Placed
3829,1,8.05,Software Engineer,Startup
3830,1,6.45,Software Engineer,Service
3831,0,0.0,Not Placed,Not Placed
3832,1,6.32,Product Analyst,Service
3833,0,0.0,Not Placed,Not Placed
3834,1,3.02,Data Analyst,Service
3835,0,0.0,Not Placed,Not Placed
3836,1,5.13,Consulting,Product
3837,0,0.0,Not Placed,Not Placed
3838,1,6.74,Data Analyst,Startup
3839,1,4.72,Software Engineer,Core
3840,1,3.6,Consulting,Startup
3841,0,0.0,Not Placed,Not Placed
3842,0,0.0,Not Placed,Not Placed
3843,1,5.9,Consulting,Service
3844,1,6.21,Business Analyst,Service
3845,0,0.0,Not Placed,Not Placed
3846,0,0.0,Not Placed,Not Placed
3847,1,7.46,Business Analyst,Product
3848,0,0.0,Not Placed,Not Placed
3849,1,4.39,Business Analyst,Service
3850,1,6.18,Business Analyst,Service
3851,1,5.52,Core Engineering,Service
3852,0,0.0,Not Placed,Not Placed
3853,0,0.0,Not Placed,Not Placed
3854,1,5.7,Data Analyst,Service
3855,0,0.0,Not Placed,Not Placed
3856,1,5.45,Software Engineer,Startup
3857,1,4.33,Product Analyst,Service
3858,0,0.0,Not Placed,Not Placed
3859,1,5.5,Business Analyst,Service
3860,1,5.83,Consulting,Core
3861,0,0.0,Not Placed,Not Placed
3862,1,4.34,Product Analyst,Core
3863,1,7.26,Business Analyst,Startup
3864,1,6.0,Software Engineer,Service
3865,0,0.0,Not Placed,Not Placed
3866,1,4.99,Data Analyst,Consulting
3867,1,6.57,Software Engineer,Service
3868,0,0.0,Not Placed,Not Placed
3869,1,5.55,Business Analyst,Product
3870,1,5.66,Business Analyst,Consulting
3871,1,5.26,Software Engineer,Product
3872,1,6.85,Data Analyst,Service
3873,1,5.18,Business Analyst,Startup
3874,1,5.88,Consulting,Service
3875,0,0.0,Not Placed,Not Placed
3876,0,0.0,Not Placed,Not Placed
3877,1,3.0,Data Analyst,Consulting
3878,1,4.62,Data Analyst,Product
3879,0,0.0,Not Placed,Not Placed
3880,1,4.16,Consulting,Service
3881,1,7.55,Consulting,Service
3882,0,0.0,Not Placed,Not Placed
3883,1,9.06,Product Analyst,Consulting
3884,0,0.0,Not Placed,Not Placed
3885,0,0.0,Not Placed,Not Placed
3886,1,3.99,Software Engineer,Product
3887,0,0.0,Not Placed,Not Placed
3888,1,5.93,Product Analyst,Service
3889,0,0.0,Not Placed,Not Placed
3890,0,0.0,Not Placed,Not Placed
3891,1,5.88,Consulting,Product
3892,1,6.22,Business Analyst,Startup
3893,1,4.71,Software Engineer,Product
3894,1,4.96,Software Engineer,Service
3895,0,0.0,Not Placed,Not Placed
3896,0,0.0,Not Placed,Not Placed
3897,0,0.0,Not Placed,Not Placed
3898,1,5.07,Software Engineer,Consulting
3899,0,0.0,Not Placed,Not Placed
3900,1,4.96,Software Engineer,Service
3901,1,4.56,Product Analyst,Product
3902,1,4.82,Business Analyst,Core
3903,0,0.0,Not Placed,Not Placed
3904,0,0.0,Not Placed,Not Placed
3905,1,5.23,Consulting,Startup
3906,1,9.8,Business Analyst,Service
3907,1,6.04,Data Analyst,Consulting
3908,0,0.0,Not Placed,Not Placed
3909,0,0.0,Not Placed,Not Placed
3910,0,0.0,Not Placed,Not Placed
3911,0,0.0,Not Placed,Not Placed
3912,0,0.0,Not Placed,Not Placed
3913,1,6.86,Consulting,Startup
3914,1,5.66,Consulting,Core
3915,0,0.0,Not Placed,Not Placed
3916,0,0.0,Not Placed,Not Placed
3917,0,0.0,Not Placed,Not Placed
3918,1,5.13,Software Engineer,Service
3919,0,0.0,Not Placed,Not Placed
3920,0,0.0,Not Placed,Not Placed
3921,0,0.0,Not Placed,Not Placed
3922,0,0.0,Not Placed,Not Placed
3923,0,0.0,Not Placed,Not Placed
3924,1,3.31,Product Analyst,Product
3925,1,5.75,Consulting,Startup
3926,1,5.29,Software Engineer,Consulting
3927,0,0.0,Not Placed,Not Placed
3928,1,8.91,Software Engineer,Consulting
3929,1,5.46,Data Analyst,Product
3930,1,6.2,Consulting,Service
3931,1,8.85,Data Analyst,Product
3932,1,9.62,Business Analyst,Core
3933,0,0.0,Not Placed,Not Placed
3934,0,0.0,Not Placed,Not Placed
3935,0,0.0,Not Placed,Not Placed
3936,1,5.68,Software Engineer,Startup
3937,1,6.32,Consulting,Core
3938,0,0.0,Not Placed,Not Placed
3939,1,8.39,Product Analyst,Service
3940,1,4.88,Product Analyst,Consulting
3941,1,5.83,Core Engineering,Service
3942,0,0.0,Not Placed,Not Placed
3943,0,0.0,Not Placed,Not Placed
3944,0,0.0,Not Placed,Not Placed
3945,0,0.0,Not Placed,Not Placed
3946,1,5.33,Product Analyst,Service
3947,0,0.0,Not Placed,Not Placed
3948,0,0.0,Not Placed,Not Placed
3949,0,0.0,Not Placed,Not Placed
3950,0,0.0,Not Placed,Not Placed
3951,1,6.92,Data Analyst,Consulting
3952,0,0.0,Not Placed,Not Placed
3953,0,0.0,Not Placed,Not Placed
3954,0,0.0,Not Placed,Not Placed
3955,0,0.0,Not Placed,Not Placed
3956,1,6.75,Product Analyst,Startup
3957,1,6.7,Software Engineer,Startup
3958,0,0.0,Not Placed,Not Placed
3959,1,8.19,Business Analyst,Service
3960,0,0.0,Not Placed,Not Placed
3961,0,0.0,Not Placed,Not Placed
3962,1,6.47,Data Analyst,Core
3963,0,0.0,Not Placed,Not Placed
3964,0,0.0,Not Placed,Not Placed
3965,1,3.99,Business Analyst,Consulting
3966,1,5.24,Software Engineer,Product
3967,0,0.0,Not Placed,Not Placed
3968,1,6.75,Consulting,Service
3969,0,0.0,Not Placed,Not Placed
3970,1,5.66,Consulting,Service
3971,1,5.5,Consulting,Product
3972,0,0.0,Not Placed,Not Placed
3973,0,0.0,Not Placed,Not Placed
3974,0,0.0,Not Placed,Not Placed
3975,0,0.0,Not Placed,Not Placed
3976,0,0.0,Not Placed,Not Placed
3977,1,11.29,Software Engineer,Startup
3978,0,0.0,Not Placed,Not Placed
3979,0,0.0,Not Placed,Not Placed
3980,1,7.54,Core Engineering,Startup
3981,1,6.21,Data Analyst,Consulting
3982,0,0.0,Not Placed,Not Placed
3983,1,5.15,Data Analyst,Core
3984,0,0.0,Not Placed,Not Placed
3985,0,0.0,Not Placed,Not Placed
3986,1,7.48,Business Analyst,Startup
3987,1,5.41,Consulting,Product
3988,0,0.0,Not Placed,Not Placed
3989,1,6.07,Software Engineer,Startup
3990,0,0.0,Not Placed,Not Placed
3991,1,7.14,Consulting,Startup
3992,0,0.0,Not Placed,Not Placed
3993,1,5.83,Core Engineering,Consulting
3994,0,0.0,Not Placed,Not Placed
3995,0,0.0,Not Placed,Not Placed
3996,0,0.0,Not Placed,Not Placed
3997,0,0.0,Not Placed,Not Placed
3998,1,4.58,Product Analyst,Startup
3999,1,3.0,Core Engineering,Service
4000,1,7.71,Software Engineer,Service
4001,0,0.0,Not Placed,Not Placed
4002,0,0.0,Not Placed,Not Placed
4003,1,4.88,Software Engineer,Service
4004,0,0.0,Not Placed,Not Placed
4005,1,4.03,Consulting,Service
4006,1,7.75,Product Analyst,Startup
4007,0,0.0,Not Placed,Not Placed
4008,0,0.0,Not Placed,Not Placed
4009,0,0.0,Not Placed,Not Placed
4010,1,4.96,Data Analyst,Core
4011,0,0.0,Not Placed,Not Placed
4012,0,0.0,Not Placed,Not Placed
4013,1,9.34,Core Engineering,Startup
4014,1,6.56,Software Engineer,Service
4015,1,6.44,Software Engineer,Startup
4016,0,0.0,Not Placed,Not Placed
4017,0,0.0,Not Placed,Not Placed
4018,0,0.0,Not Placed,Not Placed
4019,1,4.23,Consulting,Product
4020,1,6.8,Business Analyst,Consulting
4021,1,5.42,Consulting,Service
4022,1,3.74,Data Analyst,Product
4023,0,0.0,Not Placed,Not Placed
4024,1,7.42,Consulting,Product
4025,0,0.0,Not Placed,Not Placed
4026,0,0.0,Not Placed,Not Placed
4027,0,0.0,Not Placed,Not Placed
4028,1,8.11,Data Analyst,Service
4029,0,0.0,Not Placed,Not Placed
4030,1,5.79,Product Analyst,Product
4031,0,0.0,Not Placed,Not Placed
4032,1,7.85,Core Engineering,Product
4033,0,0.0,Not Placed,Not Placed
4034,1,5.21,Software Engineer,Startup
4035,0,0.0,Not Placed,Not Placed
4036,1,4.05,Data Analyst,Product
4037,0,0.0,Not Placed,Not Placed
4038,1,3.83,Software Engineer,Startup
4039,0,0.0,Not Placed,Not Placed
4040,0,0.0,Not Placed,Not Placed
4041,1,8.57,Consulting,Core
4042,0,0.0,Not Placed,Not Placed
4043,0,0.0,Not Placed,Not Placed
4044,0,0.0,Not Placed,Not Placed
4045,0,0.0,Not Placed,Not Placed
4046,0,0.0,Not Placed,Not Placed
4047,0,0.0,Not Placed,Not Placed
4048,0,0.0,Not Placed,Not Placed
4049,1,9.79,Consulting,Startup
4050,1,9.42,Product Analyst,Core
4051,1,9.54,Core Engineering,Service
4052,1,7.32,Software Engineer,Core
4053,1,5.1,Software Engineer,Startup
4054,1,6.56,Consulting,Service
4055,1,7.14,Data Analyst,Service
4056,0,0.0,Not Placed,Not Placed
4057,0,0.0,Not Placed,Not Placed
4058,1,4.67,Software Engineer,Service
4059,0,0.0,Not Placed,Not Placed
4060,0,0.0,Not Placed,Not Placed
4061,0,0.0,Not Placed,Not Placed
4062,1,3.36,Product Analyst,Consulting
4063,1,5.06,Data Analyst,Core
4064,0,0.0,Not Placed,Not Placed
4065,0,0.0,Not Placed,Not Placed
4066,0,0.0,Not Placed,Not Placed
4067,0,0.0,Not Placed,Not Placed
4068,0,0.0,Not Placed,Not Placed
4069,0,0.0,Not Placed,Not Placed
4070,0,0.0,Not Placed,Not Placed
4071,0,0.0,Not Placed,Not Placed
4072,1,5.35,Consulting,Core
4073,1,5.46,Consulting,Product
4074,1,3.5,Business Analyst,Startup
4075,0,0.0,Not Placed,Not Placed
4076,0,0.0,Not Placed,Not Placed
4077,1,7.43,Business Analyst,Service
4078,1,5.76,Business Analyst,Startup
4079,0,0.0,Not Placed,Not Placed
4080,1,6.5,Core Engineering,Consulting
4081,0,0.0,Not Placed,Not Placed
4082,1,7.43,Consulting,Service
4083,1,4.34,Consulting,Startup
4084,0,0.0,Not Placed,Not Placed
4085,0,0.0,Not Placed,Not Placed
4086,0,0.0,Not Placed,Not Placed
4087,1,12.55,Product Analyst,Product
4088,1,6.86,Data Analyst,Core
4089,0,0.0,Not Placed,Not Placed
4090,1,6.53,Software Engineer,Service
4091,0,0.0,Not Placed,Not Placed
4092,0,0.0,Not Placed,Not Placed
4093,1,4.99,Business Analyst,Product
4094,0,0.0,Not Placed,Not Placed
4095,0,0.0,Not Placed,Not Placed
4096,1,5.1,Data Analyst,Startup
4097,1,9.82,Business Analyst,Service
4098,0,0.0,Not Placed,Not Placed
4099,0,0.0,Not Placed,Not Placed
4100,1,7.43,Product Analyst,Startup
4101,0,0.0,Not Placed,Not Placed
4102,0,0.0,Not Placed,Not Placed
4103,0,0.0,Not Placed,Not Placed
4104,0,0.0,Not Placed,Not Placed
4105,1,4.32,Business Analyst,Service
4106,0,0.0,Not Placed,Not Placed
4107,0,0.0,Not Placed,Not Placed
4108,0,0.0,Not Placed,Not Placed
4109,0,0.0,Not Placed,Not Placed
4110,1,5.52,Data Analyst,Consulting
4111,1,6.21,Core Engineering,Service
4112,0,0.0,Not Placed,Not Placed
4113,1,3.76,Data Analyst,Service
4114,0,0.0,Not Placed,Not Placed
4115,1,4.66,Data Analyst,Service
4116,1,6.11,Software Engineer,Service
4117,0,0.0,Not Placed,Not Placed
4118,1,6.96,Consulting,Service
4119,1,5.23,Business Analyst,Core
4120,0,0.0,Not Placed,Not Placed
4121,1,5.38,Software Engineer,Startup
4122,1,5.06,Data Analyst,Service
4123,0,0.0,Not Placed,Not Placed
4124,0,0.0,Not Placed,Not Placed
4125,1,6.67,Consulting,Service
4126,0,0.0,Not Placed,Not Placed
4127,1,5.32,Product Analyst,Service
4128,0,0.0,Not Placed,Not Placed
4129,1,5.32,Data Analyst,Service
4130,1,4.23,Consulting,Service
4131,1,6.97,Data Analyst,Startup
4132,0,0.0,Not Placed,Not Placed
4133,0,0.0,Not Placed,Not Placed
4134,0,0.0,Not Placed,Not Placed
4135,0,0.0,Not Placed,Not Placed
4136,1,4.06,Consulting,Product
4137,0,0.0,Not Placed,Not Placed
4138,1,4.9,Product Analyst,Service
4139,0,0.0,Not Placed,Not Placed
4140,1,6.6,Business Analyst,Service
4141,1,7.64,Core Engineering,Service
4142,0,0.0,Not Placed,Not Placed
4143,0,0.0,Not Placed,Not Placed
4144,0,0.0,Not Placed,Not Placed
4145,0,0.0,Not Placed,Not Placed
4146,1,4.95,Consulting,Core
4147,0,0.0,Not Placed,Not Placed
4148,1,3.69,Business Analyst,Service
4149,1,5.92,Product Analyst,Consulting
4150,0,0.0,Not Placed,Not Placed
4151,1,8.44,Product Analyst,Startup
4152,0,0.0,Not Placed,Not Placed
4153,0,0.0,Not Placed,Not Placed
4154,1,7.94,Data Analyst,Service
4155,1,6.55,Consulting,Service
4156,1,5.38,Software Engineer,Core
4157,0,0.0,Not Placed,Not Placed
4158,0,0.0,Not Placed,Not Placed
4159,1,3.94,Software Engineer,Service
4160,1,6.27,Software Engineer,Service
4161,0,0.0,Not Placed,Not Placed
4162,0,0.0,Not Placed,Not Placed
4163,1,4.51,Data Analyst,Core
4164,1,6.31,Core Engineering,Service
4165,0,0.0,Not Placed,Not Placed
4166,0,0.0,Not Placed,Not Placed
4167,1,5.31,Core Engineering,Startup
4168,0,0.0,Not Placed,Not Placed
4169,0,0.0,Not Placed,Not Placed
4170,1,4.53,Business Analyst,Service
4171,1,7.0,Business Analyst,Startup
4172,0,0.0,Not Placed,Not Placed
4173,0,0.0,Not Placed,Not Placed
4174,1,8.48,Software Engineer,Service
4175,1,7.99,Software Engineer,Service
4176,1,4.95,Consulting,Startup
4177,1,8.06,Business Analyst,Consulting
4178,1,5.5,Data Analyst,Service
4179,0,0.0,Not Placed,Not Placed
4180,1,9.67,Business Analyst,Service
4181,1,5.69,Consulting,Consulting
4182,1,6.43,Data Analyst,Product
4183,0,0.0,Not Placed,Not Placed
4184,0,0.0,Not Placed,Not Placed
4185,0,0.0,Not Placed,Not Placed
4186,1,4.24,Product Analyst,Service
4187,0,0.0,Not Placed,Not Placed
4188,1,8.18,Product Analyst,Service
4189,0,0.0,Not Placed,Not Placed
4190,0,0.0,Not Placed,Not Placed
4191,0,0.0,Not Placed,Not Placed
4192,0,0.0,Not Placed,Not Placed
4193,0,0.0,Not Placed,Not Placed
4194,0,0.0,Not Placed,Not Placed
4195,0,0.0,Not Placed,Not Placed
4196,1,7.11,Product Analyst,Service
4197,1,5.94,Software Engineer,Consulting
4198,1,5.71,Software Engineer,Service
4199,1,4.54,Core Engineering,Consulting
4200,1,6.39,Business Analyst,Product
4201,0,0.0,Not Placed,Not Placed
4202,0,0.0,Not Placed,Not Placed
4203,0,0.0,Not Placed,Not Placed
4204,1,6.66,Software Engineer,Core
4205,1,3.0,Product Analyst,Consulting
4206,0,0.0,Not Placed,Not Placed
4207,1,3.51,Consulting,Service
4208,0,0.0,Not Placed,Not Placed
4209,1,3.85,Business Analyst,Product
4210,1,5.72,Core Engineering,Product
