student_id,branch,college_tier,cgpa,internships,projects,certifications,resume_score,readiness_score
2608,CSE,2,5.75,1,2,2,26.0,97.6
2609,CSE,3,5.95,0,7,5,68.0,100.0
2610,Mechanical,3,7.41,0,7,1,60.0,100.0
2611,Mechanical,3,7.32,2,2,3,52.0,100.0
2612,ECE,2,8.88,0,7,6,67.0,100.0
2613,CSE,3,7.26,0,6,6,86.0,100.0
2614,Civil,2,8.04,0,1,6,35.0,100.0
2615,Civil,3,6.88,1,3,1,45.0,100.0
2616,CSE,3,5.13,0,5,6,55.0,100.0
2617,CSE,3,7.65,1,7,4,93.0,100.0
2618,CSE,2,6.94,2,3,2,69.0,100.0
2619,ECE,2,8.93,2,5,2,77.0,100.0
2620,Civil,3,6.13,3,1,2,68.0,100.0
2621,Civil,2,7.58,1,1,4,45.0,100.0
2622,CSE,3,6.46,0,7,0,46.0,97.8
2623,CSE,2,7.74,0,3,5,29.0,100.0
2624,Civil,3,7.8,2,6,1,86.0,100.0
2625,CSE,3,6.94,0,2,4,33.0,81.8
2626,IT,3,8.48,2,3,1,58.0,100.0
2627,ECE,2,7.18,2,6,2,74.0,100.0
2628,CSE,3,6.94,0,1,3,15.0,85.6
2629,ECE,3,7.18,1,4,1,36.0,100.0
2630,CSE,3,7.24,1,5,0,46.0,100.0
2631,CSE,1,7.4,1,7,1,86.0,100.0
2632,Mechanical,2,6.63,0,7,4,71.0,100.0
2633,IT,3,7.98,0,2,4,31.0,100.0
2634,Mechanical,1,5.71,1,4,1,60.0,100.0
2635,Civil,2,6.45,3,5,5,87.0,100.0
2636,CSE,2,8.18,0,1,1,15.0,100.0
2637,EEE,1,7.55,3,6,2,100.0,100.0
2638,CSE,3,7.98,2,1,0,40.0,100.0
2639,EEE,3,6.91,1,1,4,30.0,100.0
2640,CSE,3,7.8,0,5,1,52.0,100.0
2641,Mechanical,3,7.74,1,4,4,67.0,100.0
2642,Mechanical,2,7.26,0,6,0,65.0,100.0
2643,Civil,2,6.64,1,6,5,81.0,100.0
2644,CSE,3,7.56,2,2,4,61.0,100.0
2645,EEE,2,6.89,2,3,1,53.0,100.0
2646,CSE,2,5.53,2,2,5,57.0,100.0
2647,CSE,2,7.59,1,2,4,48.0,100.0
2648,CSE,3,8.4,1,5,6,76.0,100.0
2649,IT,3,7.22,0,2,5,40.0,100.0
2650,ECE,2,9.53,2,3,2,63.0,100.0
2651,CSE,3,5.67,3,7,2,100.0,100.0
2652,IT,2,6.63,2,5,3,100.0,100.0
2653,Mechanical,3,8.39,3,1,3,61.0,100.0
2654,CSE,3,8.23,2,6,6,100.0,100.0
2655,IT,3,8.29,0,2,5,36.0,100.0
2656,CSE,3,6.44,0,6,4,70.0,100.0
2657,CSE,1,5.0,3,3,2,76.0,100.0
2658,EEE,3,6.86,2,4,5,70.0,100.0
2659,Mechanical,2,8.5,1,1,6,63.0,100.0
2660,CSE,2,6.38,0,3,3,40.0,91.1
2661,IT,3,6.56,0,5,2,62.0,100.0
2662,Mechanical,3,8.89,0,3,5,61.0,100.0
2663,CSE,3,7.24,1,6,4,80.0,100.0
2664,CSE,3,7.81,3,2,4,88.0,100.0
2665,ECE,3,5.86,1,2,1,22.0,100.0
2666,CSE,3,7.81,0,6,2,66.0,100.0
2667,IT,2,6.9,0,6,3,55.0,100.0
2668,IT,3,8.96,1,5,3,61.0,100.0
2669,CSE,3,6.12,0,2,4,28.0,100.0
2670,Mechanical,3,6.91,2,6,5,100.0,100.0
2671,EEE,3,8.44,0,6,2,47.0,100.0
2672,CSE,2,7.57,1,3,6,61.0,100.0
2673,CSE,3,7.52,1,3,2,40.0,100.0
2674,ECE,3,7.09,2,5,6,96.0,100.0
2675,Civil,2,7.83,1,3,1,40.0,100.0
2676,Mechanical,3,6.23,0,2,5,30.0,91.2
2677,CSE,3,6.22,1,6,4,75.0,100.0
2678,CSE,3,8.22,0,6,0,60.0,100.0
2679,CSE,2,7.16,0,6,1,59.0,100.0
2680,ECE,2,5.62,0,3,5,42.0,100.0
2681,Civil,3,8.65,0,4,1,39.0,100.0
2682,EEE,3,5.31,1,2,0,24.0,100.0
2683,IT,2,7.59,2,7,4,100.0,100.0
2684,IT,3,6.49,0,6,0,52.0,94.3
2685,Mechanical,3,8.37,2,4,4,95.0,100.0
2686,Civil,3,6.48,2,5,4,77.0,100.0
2687,CSE,3,7.0,0,6,5,76.0,100.0
2688,IT,3,6.02,2,6,2,70.0,100.0
2689,CSE,3,8.45,0,6,5,82.0,100.0
2690,IT,2,6.17,1,4,0,39.0,100.0
2691,CSE,2,6.66,1,7,3,89.0,100.0
2692,ECE,3,6.51,1,3,3,36.0,100.0
2693,ECE,3,7.49,0,5,2,45.0,100.0
2694,ECE,1,7.08,1,3,3,56.0,100.0
2695,ECE,3,7.27,1,4,2,63.0,100.0
2696,ECE,2,7.68,0,3,1,18.0,93.7
2697,CSE,3,6.22,1,6,4,79.0,100.0
2698,IT,3,7.7,0,4,1,27.0,100.0
2699,Mechanical,3,9.03,0,1,4,31.0,100.0
2700,ECE,3,6.84,3,1,2,62.0,100.0
2701,Civil,3,7.01,0,4,3,45.0,97.8
2702,IT,2,7.6,0,4,3,37.0,100.0
2703,Civil,2,6.8,0,7,2,64.0,100.0
2704,CSE,3,7.26,2,5,3,79.0,100.0
2705,ECE,3,6.5,0,5,5,67.0,100.0
2706,Mechanical,3,6.94,0,2,4,40.0,100.0
2707,Mechanical,3,7.09,0,3,2,13.0,91.2
2708,Civil,3,7.09,0,1,3,26.0,100.0
2709,ECE,3,7.67,1,5,1,61.0,100.0
2710,IT,3,7.27,1,4,1,45.0,100.0
2711,CSE,3,7.6,1,2,3,43.0,99.8
2712,EEE,2,8.47,1,7,5,98.0,100.0
2713,IT,3,8.61,2,6,1,84.0,100.0
2714,ECE,3,7.57,0,5,0,41.0,100.0
2715,IT,3,6.36,0,3,6,48.0,100.0
2716,EEE,1,7.3,1,2,5,52.0,100.0
2717,Mechanical,3,5.43,3,3,4,86.0,100.0
2718,CSE,1,7.26,1,5,2,73.0,100.0
2719,ECE,3,8.78,3,2,6,86.0,100.0
2720,CSE,1,5.38,2,5,6,86.0,100.0
2721,Mechanical,3,5.14,0,4,4,51.0,98.6
2722,CSE,3,7.23,2,2,0,40.0,100.0
2723,IT,3,6.44,1,3,1,40.0,100.0
2724,CSE,2,6.27,1,1,1,24.0,96.9
2725,CSE,1,8.0,0,3,4,31.0,100.0
2726,CSE,3,6.93,3,5,4,88.0,100.0
2727,CSE,3,7.21,1,1,4,54.0,93.2
2728,CSE,3,8.3,0,5,1,21.0,100.0
2729,ECE,3,7.56,0,1,6,16.0,97.1
2730,Mechanical,3,8.3,1,2,4,57.0,100.0
2731,IT,3,6.86,0,5,2,50.0,100.0
2732,CSE,3,7.47,0,7,0,49.0,100.0
2733,Mechanical,3,6.37,1,2,4,44.0,98.7
2734,Civil,3,7.42,0,1,4,28.0,100.0
2735,Mechanical,2,7.13,0,2,1,3.0,96.3
2736,Civil,3,6.59,0,2,6,48.0,100.0
2737,EEE,1,8.83,2,6,6,99.0,100.0
2738,Civil,3,7.05,2,6,6,91.0,100.0
2739,ECE,2,7.61,2,4,6,85.0,100.0
2740,CSE,2,6.74,1,6,0,57.0,100.0
2741,EEE,3,5.03,0,4,4,54.0,100.0
2742,ECE,1,7.15,2,1,4,53.0,100.0
2743,Mechanical,3,7.39,0,1,4,28.0,97.4
2744,CSE,1,7.61,2,2,5,74.0,100.0
2745,IT,2,5.24,0,2,1,24.0,94.3
2746,Civil,3,9.25,0,5,3,49.0,100.0
2747,Mechanical,3,9.19,0,6,0,41.0,100.0
2748,Mechanical,3,8.36,0,2,3,29.0,100.0
2749,CSE,2,6.99,0,1,6,45.0,90.2
2750,CSE,3,7.55,2,5,6,91.0,100.0
2751,IT,2,8.52,3,5,1,95.0,100.0
2752,CSE,3,9.37,0,7,4,79.0,100.0
2753,CSE,3,7.35,0,4,1,31.0,100.0
2754,Civil,3,6.0,0,7,0,43.0,100.0
2755,EEE,3,6.89,0,2,4,26.0,100.0
2756,IT,2,8.41,0,7,3,71.0,100.0
2757,EEE,2,7.86,1,1,1,18.0,100.0
2758,EEE,3,8.59,0,5,0,46.0,100.0
2759,IT,3,6.52,2,4,2,81.0,100.0
2760,IT,2,7.07,2,4,0,60.0,100.0
2761,IT,3,6.99,1,5,5,63.0,100.0
2762,CSE,3,8.13,3,4,1,97.0,100.0
2763,IT,2,9.36,0,2,5,26.0,100.0
2764,Mechanical,1,5.85,1,3,2,49.0,100.0
2765,EEE,1,8.15,2,3,2,70.0,100.0
2766,EEE,3,6.3,0,3,2,34.0,100.0
2767,Civil,3,5.02,3,4,4,79.0,100.0
2768,ECE,2,10.0,2,4,4,83.0,100.0
2769,CSE,2,6.02,0,4,3,44.0,99.7
2770,EEE,3,7.05,1,6,0,54.0,100.0
2771,CSE,2,7.66,0,7,5,68.0,100.0
2772,CSE,3,8.77,0,6,5,75.0,100.0
2773,ECE,3,7.73,1,3,0,31.0,100.0
2774,IT,3,6.87,1,4,3,65.0,100.0
2775,ECE,3,6.57,0,1,1,25.0,92.0
2776,IT,3,5.84,2,5,2,75.0,100.0
2777,CSE,3,7.46,1,5,2,61.0,100.0
2778,ECE,3,6.61,1,4,4,62.0,100.0
2779,ECE,2,8.53,1,4,4,57.0,100.0
2780,CSE,3,8.43,1,7,2,81.0,100.0
2781,CSE,3,6.91,1,7,3,78.0,100.0
2782,CSE,3,5.51,2,4,6,97.0,100.0
2783,Mechanical,3,7.29,1,1,3,33.0,100.0
2784,CSE,3,7.73,0,6,3,47.0,100.0
2785,IT,3,6.65,0,3,0,23.0,92.9
2786,Mechanical,2,7.81,2,3,1,52.0,100.0
2787,IT,3,7.03,2,4,5,86.0,100.0
2788,CSE,3,5.6,2,5,5,100.0,100.0
2789,Mechanical,3,7.59,0,5,2,54.0,100.0
2790,IT,2,8.53,0,3,4,38.0,100.0
2791,IT,3,6.07,1,3,3,44.0,100.0
2792,Civil,2,7.0,1,1,1,29.0,72.4
2793,EEE,3,9.3,2,1,2,57.0,100.0
2794,IT,3,8.24,1,7,0,72.0,100.0
2795,CSE,3,7.44,2,2,0,58.0,100.0
2796,Mechanical,3,7.4,0,5,0,34.0,100.0
2797,Civil,3,8.06,2,1,1,29.0,100.0
2798,Mechanical,3,5.93,0,5,4,47.0,100.0
2799,Mechanical,2,8.2,0,5,4,55.0,100.0
2800,ECE,3,7.47,1,6,5,83.0,100.0
2801,EEE,3,5.51,1,6,4,71.0,100.0
2802,CSE,1,6.73,1,5,4,78.0,100.0
2803,Civil,3,7.17,0,3,1,28.0,96.2
2804,ECE,1,7.02,0,4,5,53.0,100.0
2805,CSE,3,7.72,3,1,4,84.0,100.0
2806,CSE,3,7.05,1,1,4,53.0,100.0
2807,EEE,3,7.45,1,5,2,61.0,100.0
2808,Mechanical,3,7.77,0,2,4,30.0,87.8
2809,Mechanical,3,8.64,0,6,4,60.0,100.0
2810,CSE,3,8.25,0,4,4,58.0,100.0
2811,EEE,1,8.1,2,7,4,100.0,100.0
2812,IT,2,6.82,0,4,4,44.0,100.0
2813,CSE,3,7.89,0,6,1,48.0,100.0
2814,Civil,3,7.24,0,3,2,29.0,100.0
2815,CSE,3,7.67,0,2,3,30.0,100.0
2816,Mechanical,3,9.16,1,7,1,79.0,100.0
2817,CSE,1,8.62,2,3,0,47.0,100.0
2818,IT,3,8.58,1,1,5,39.0,100.0
2819,CSE,2,7.13,0,6,3,53.0,100.0
2820,CSE,3,7.06,0,1,0,19.0,100.0
2821,CSE,2,7.21,0,2,3,23.0,100.0
2822,EEE,3,6.01,1,1,1,40.0,98.0
2823,CSE,3,8.2,0,5,0,53.0,100.0
2824,CSE,3,6.35,0,1,4,16.0,100.0
2825,ECE,3,5.88,0,7,6,83.0,100.0
2826,Mechanical,3,6.91,2,5,5,94.0,100.0
2827,CSE,3,8.4,0,7,1,81.0,100.0
2828,Civil,3,6.65,1,4,3,67.0,100.0
2829,EEE,2,6.34,1,4,4,71.0,100.0
2830,Civil,3,6.16,0,1,4,37.0,100.0
2831,CSE,1,7.84,0,2,2,21.0,96.7
2832,Mechanical,3,6.63,2,7,1,82.0,100.0
2833,ECE,3,6.87,0,3,0,20.0,94.6
2834,CSE,3,7.35,2,1,0,36.0,100.0
2835,ECE,2,8.17,0,6,1,49.0,100.0
2836,CSE,2,6.96,0,4,4,59.0,100.0
2837,Mechanical,2,7.39,0,6,0,63.0,100.0
2838,Mechanical,3,7.7,1,3,2,55.0,100.0
2839,Mechanical,2,5.0,1,4,0,55.0,100.0
2840,CSE,3,8.37,2,5,0,69.0,100.0
2841,ECE,1,6.9,2,6,4,100.0,100.0
2842,CSE,1,6.84,2,2,5,73.0,100.0
2843,Mechanical,3,8.87,0,1,4,13.0,96.1
2844,ECE,2,6.26,1,6,4,75.0,100.0
2845,CSE,3,7.66,0,4,4,39.0,100.0
2846,EEE,2,6.3,1,4,2,62.0,100.0
2847,IT,3,6.08,0,5,1,49.0,97.6
2848,ECE,3,6.58,0,1,1,23.0,100.0
2849,Mechanical,1,7.63,0,2,5,31.0,100.0
2850,ECE,1,8.3,2,3,5,72.0,100.0
2851,IT,3,7.59,0,5,3,49.0,100.0
2852,CSE,3,6.89,2,3,3,74.0,100.0
2853,Civil,2,6.39,0,3,0,21.0,93.3
2854,Civil,1,6.26,2,4,2,64.0,95.4
2855,CSE,3,7.28,0,5,0,52.0,100.0
2856,ECE,3,7.72,0,5,5,58.0,100.0
2857,CSE,1,6.48,0,6,0,58.0,100.0
2858,Civil,2,7.48,0,1,1,10.0,79.4
2859,Mechanical,2,6.18,3,5,4,94.0,100.0
2860,EEE,2,6.3,0,5,4,51.0,95.6
2861,CSE,2,6.14,0,1,5,45.0,94.7
2862,CSE,2,8.03,1,5,3,72.0,100.0
2863,Mechanical,2,6.58,1,3,2,45.0,100.0
2864,IT,3,7.72,1,4,4,58.0,100.0
2865,IT,3,6.01,1,1,2,22.0,90.3
2866,CSE,3,8.3,0,5,5,58.0,100.0
2867,CSE,3,5.75,0,1,3,16.0,100.0
2868,Mechanical,3,8.65,1,3,1,31.0,100.0
2869,IT,3,6.7,1,5,6,69.0,100.0
2870,Mechanical,3,5.0,0,3,4,51.0,96.6
2871,CSE,2,7.87,0,4,4,54.0,100.0
2872,ECE,3,5.81,0,7,3,68.0,100.0
2873,CSE,3,5.0,3,3,0,74.0,100.0
2874,CSE,1,6.64,1,7,4,91.0,100.0
2875,CSE,2,7.8,2,5,6,89.0,100.0
2876,Civil,3,8.13,0,2,3,23.0,92.3
2877,EEE,1,8.54,0,7,5,90.0,100.0
2878,Civil,2,7.56,2,7,2,99.0,100.0
2879,ECE,2,7.2,0,5,0,24.0,100.0
2880,EEE,2,7.75,0,3,0,22.0,100.0
2881,CSE,2,7.39,0,2,4,31.0,100.0
2882,Mechanical,2,5.54,0,1,3,20.0,96.1
2883,Civil,3,6.51,1,7,6,100.0,100.0
2884,IT,3,6.36,2,2,2,37.0,100.0
2885,CSE,1,9.87,0,5,6,60.0,100.0
2886,CSE,3,6.5,1,6,6,100.0,100.0
2887,CSE,3,6.96,1,4,2,54.0,100.0
2888,CSE,1,5.45,1,6,3,71.0,100.0
2889,CSE,2,6.02,1,6,3,66.0,100.0
2890,CSE,2,6.64,2,7,1,96.0,100.0
2891,EEE,3,6.82,1,3,5,65.0,100.0
2892,Civil,3,7.55,1,3,5,66.0,100.0
2893,ECE,3,6.15,0,5,6,66.0,100.0
2894,CSE,3,8.1,0,1,5,29.0,94.1
2895,IT,1,8.57,0,4,0,47.0,100.0
2896,CSE,3,6.77,2,2,3,67.0,100.0
2897,Civil,3,7.83,0,7,6,83.0,100.0
2898,EEE,3,8.76,0,4,3,47.0,100.0
2899,Mechanical,3,6.26,2,6,2,84.0,100.0
2900,Mechanical,2,6.93,2,2,6,74.0,100.0
2901,EEE,3,5.0,0,3,1,31.0,89.2
2902,CSE,2,5.83,1,5,1,64.0,93.1
2903,CSE,3,5.89,1,4,5,65.0,100.0
2904,Civil,3,6.54,1,2,0,30.0,100.0
2905,CSE,3,7.16,1,1,1,28.0,93.2
2906,CSE,3,6.98,1,7,0,64.0,100.0
2907,Mechanical,3,5.87,2,3,3,51.0,100.0
2908,Mechanical,3,6.5,3,3,6,77.0,100.0
2909,Civil,1,8.09,0,2,0,29.0,100.0
2910,CSE,3,5.09,1,1,0,19.0,100.0
2911,ECE,2,6.23,1,2,3,49.0,100.0
2912,CSE,3,5.99,1,2,2,45.0,100.0
2913,CSE,2,7.44,0,3,2,20.0,92.8
2914,Civil,3,6.82,1,5,0,43.0,100.0
2915,EEE,3,8.76,0,3,5,38.0,100.0
2916,CSE,3,7.09,0,4,0,39.0,100.0
2917,CSE,3,6.56,1,1,4,46.0,100.0
2918,CSE,3,6.98,2,4,4,82.0,100.0
2919,Mechanical,2,6.74,0,7,2,68.0,100.0
2920,IT,2,5.81,0,2,1,12.0,75.7
2921,IT,3,6.86,0,2,0,1.0,96.7
2922,Mechanical,2,8.72,1,5,4,64.0,100.0
2923,EEE,3,7.35,1,5,1,46.0,100.0
2924,ECE,2,8.96,0,2,6,51.0,100.0
2925,EEE,3,9.03,0,7,5,79.0,100.0
2926,Mechanical,3,6.26,2,6,5,100.0,100.0
2927,CSE,3,8.39,2,6,3,93.0,100.0
2928,EEE,3,7.42,0,5,1,41.0,100.0
2929,CSE,3,7.22,2,7,1,86.0,100.0
2930,Mechanical,2,7.15,3,2,0,62.0,100.0
2931,ECE,2,6.04,3,3,0,57.0,100.0
2932,CSE,3,6.07,0,1,3,23.0,100.0
2933,CSE,3,5.53,1,6,1,59.0,100.0
2934,Civil,3,6.8,0,2,4,34.0,100.0
2935,CSE,3,5.19,0,1,4,32.0,100.0
2936,Civil,3,9.47,0,3,5,48.0,100.0
2937,IT,3,6.55,1,7,5,76.0,100.0
2938,CSE,3,5.63,0,3,3,41.0,92.0
2939,Mechanical,3,5.0,1,6,3,77.0,100.0
2940,IT,3,6.13,0,6,2,62.0,100.0
2941,CSE,3,8.01,1,7,5,87.0,100.0
2942,CSE,2,5.85,0,4,2,34.0,100.0
2943,CSE,3,6.03,0,7,5,77.0,100.0
2944,Mechanical,3,6.47,0,6,6,63.0,100.0
2945,IT,1,7.11,0,3,0,20.0,100.0
2946,Mechanical,2,5.8,2,6,2,80.0,100.0
2947,CSE,3,7.17,2,7,5,100.0,100.0
2948,CSE,1,7.74,0,2,2,34.0,100.0
2949,EEE,3,6.17,0,6,0,52.0,100.0
2950,ECE,3,6.46,1,4,3,67.0,100.0
2951,EEE,3,5.67,0,3,4,36.0,100.0
2952,CSE,3,6.54,1,4,6,79.0,100.0
2953,ECE,2,7.33,1,1,1,39.0,100.0
2954,CSE,2,5.7,1,1,5,51.0,100.0
2955,CSE,3,7.38,0,3,1,8.0,100.0
2956,Mechanical,2,6.92,0,7,6,72.0,100.0
2957,CSE,2,6.56,0,3,5,41.0,100.0
2958,ECE,3,7.9,1,6,3,76.0,100.0
2959,Mechanical,3,8.68,2,6,0,77.0,100.0
2960,CSE,3,6.89,1,1,1,24.0,100.0
2961,ECE,3,7.35,1,6,4,86.0,100.0
2962,Mechanical,3,6.89,3,6,3,99.0,100.0
2963,Civil,3,6.12,2,1,6,61.0,100.0
2964,CSE,3,5.0,2,3,3,72.0,100.0
2965,EEE,3,6.08,2,6,0,65.0,100.0
2966,IT,2,7.36,0,7,5,82.0,100.0
2967,ECE,3,7.59,0,7,2,63.0,100.0
2968,CSE,2,7.24,3,1,6,70.0,100.0
2969,Mechanical,3,6.67,1,7,1,66.0,100.0
2970,Mechanical,2,9.02,1,6,5,79.0,100.0
2971,Mechanical,3,7.76,1,3,0,45.0,100.0
2972,CSE,3,5.63,2,2,6,82.0,100.0
2973,ECE,3,5.4,1,4,2,56.0,100.0
2974,Mechanical,3,7.08,0,4,2,39.0,100.0
2975,Civil,1,7.36,0,4,2,36.0,100.0
2976,CSE,2,5.32,2,7,5,100.0,100.0
2977,ECE,3,8.19,0,1,5,36.0,100.0
2978,Mechanical,1,8.6,1,1,0,33.0,99.8
2979,IT,3,6.68,2,7,3,96.0,100.0
2980,IT,3,7.3,1,4,6,73.0,100.0
2981,CSE,3,8.64,2,4,6,97.0,100.0
2982,Civil,3,7.46,1,6,3,80.0,100.0
2983,CSE,3,7.85,0,3,1,18.0,100.0
2984,CSE,1,6.44,1,3,1,45.0,100.0
2985,CSE,1,6.93,0,6,3,71.0,100.0
2986,EEE,3,8.53,1,5,2,70.0,100.0
2987,Civil,2,6.98,2,5,0,77.0,100.0
2988,ECE,3,8.64,3,5,5,100.0,100.0
2989,CSE,3,7.7,2,6,4,100.0,100.0
2990,EEE,2,6.69,0,3,2,26.0,95.5
2991,CSE,2,6.08,1,5,6,82.0,100.0
2992,Mechanical,2,8.72,1,2,0,25.0,100.0
2993,IT,3,6.98,1,2,0,50.0,100.0
2994,CSE,2,5.68,0,2,0,15.0,90.3
2995,ECE,3,7.06,0,5,1,39.0,99.5
2996,ECE,2,7.72,1,6,1,74.0,100.0
2997,Mechanical,3,7.93,0,7,2,59.0,100.0
2998,IT,3,8.01,2,7,2,100.0,100.0
2999,EEE,2,6.96,2,2,4,69.0,100.0
3000,CSE,2,8.65,1,6,6,70.0,100.0
3001,CSE,2,7.2,1,4,0,47.0,100.0
3002,EEE,3,8.08,2,3,4,81.0,100.0
3003,IT,3,7.28,2,4,1,68.0,100.0
3004,ECE,2,6.62,1,1,3,37.0,100.0
3005,CSE,3,7.06,1,7,4,93.0,100.0
3006,EEE,2,7.71,2,3,0,56.0,100.0
3007,Mechanical,3,6.13,0,2,1,21.0,99.5
3008,EEE,1,7.68,0,4,3,51.0,100.0
3009,CSE,2,6.49,0,3,3,29.0,100.0
3010,IT,3,7.13,1,1,1,20.0,97.9
3011,IT,2,7.83,3,3,5,91.0,100.0
3012,IT,3,7.77,0,3,3,33.0,100.0
3013,CSE,3,6.45,0,1,6,33.0,100.0
3014,ECE,3,5.3,1,1,3,41.0,100.0
3015,IT,3,6.29,2,4,4,78.0,100.0
3016,IT,3,5.91,2,1,1,45.0,100.0
3017,EEE,3,6.93,0,1,1,19.0,90.6
3018,CSE,3,7.49,2,5,1,71.0,100.0
3019,ECE,3,8.68,0,7,3,63.0,100.0
3020,ECE,3,9.47,1,1,6,41.0,100.0
3021,Mechanical,3,6.42,0,5,2,54.0,100.0
3022,Civil,1,7.98,0,2,3,22.0,99.2
3023,EEE,2,7.46,0,6,3,53.0,100.0
3024,CSE,2,6.73,1,2,6,44.0,94.3
3025,CSE,3,9.02,0,3,6,52.0,100.0
3026,Mechanical,3,7.22,0,5,4,62.0,100.0
3027,IT,3,7.43,1,1,3,31.0,88.9
3028,CSE,3,6.23,1,4,2,47.0,100.0
3029,CSE,3,5.91,0,6,3,65.0,100.0
3030,CSE,3,5.74,1,4,6,67.0,100.0
3031,CSE,3,7.78,0,3,3,31.0,100.0
3032,CSE,2,8.09,0,3,3,41.0,100.0
3033,CSE,3,6.35,0,1,4,23.0,100.0
3034,ECE,3,6.2,1,1,3,41.0,100.0
3035,Civil,2,5.92,0,2,3,34.0,100.0
3036,IT,2,7.31,2,2,6,70.0,100.0
3037,Civil,3,6.91,0,5,5,47.0,100.0
3038,IT,1,6.4,0,3,3,43.0,100.0
3039,CSE,2,5.06,0,6,3,52.0,100.0
3040,CSE,3,6.54,0,3,0,26.0,98.0
3041,IT,2,8.59,0,5,4,60.0,100.0
3042,Mechanical,3,6.36,1,7,3,84.0,100.0
3043,ECE,2,5.54,0,2,5,44.0,86.2
3044,EEE,3,5.98,1,3,1,41.0,100.0
3045,CSE,3,7.47,3,4,2,80.0,100.0
3046,EEE,1,7.93,3,6,0,89.0,100.0
3047,CSE,2,8.42,0,6,3,49.0,100.0
3048,ECE,2,7.38,2,4,1,52.0,100.0
3049,ECE,2,7.81,0,7,2,56.0,100.0
3050,IT,2,6.69,2,5,5,90.0,100.0
3051,CSE,3,6.86,0,3,1,21.0,100.0
3052,CSE,2,7.56,3,3,5,92.0,100.0
3053,Mechanical,3,6.64,2,1,6,65.0,100.0
3054,IT,3,8.0,1,3,5,57.0,100.0
3055,IT,3,7.88,2,6,0,85.0,100.0
3056,EEE,1,8.03,2,6,2,90.0,100.0
3057,CSE,2,7.82,0,4,2,45.0,100.0
3058,ECE,2,9.07,1,5,6,83.0,100.0
3059,CSE,2,6.82,0,6,6,83.0,100.0
3060,Mechanical,2,6.54,1,1,1,13.0,100.0
3061,ECE,3,6.22,1,3,4,39.0,100.0
3062,Civil,3,7.93,2,4,0,57.0,100.0
3063,ECE,3,5.0,0,2,2,24.0,97.6
3064,CSE,2,7.32,0,7,3,60.0,100.0
3065,Mechanical,2,8.26,0,1,5,48.0,100.0
3066,IT,3,6.03,1,1,2,37.0,94.1
3067,Civil,3,5.42,0,2,0,23.0,84.7
3068,CSE,3,6.92,1,6,0,49.0,100.0
3069,ECE,3,6.56,2,5,4,89.0,100.0
3070,ECE,2,6.91,1,6,2,80.0,100.0
3071,Civil,2,6.73,0,3,3,28.0,85.9
3072,ECE,2,7.28,3,4,5,100.0,100.0
3073,Mechanical,3,6.79,0,3,4,36.0,89.3
3074,IT,2,5.0,1,5,0,56.0,100.0
3075,CSE,3,6.47,1,4,3,57.0,100.0
3076,CSE,3,8.3,3,2,3,82.0,100.0
3077,Mechanical,3,7.71,0,1,4,24.0,100.0
3078,IT,3,8.3,0,7,4,68.0,100.0
3079,CSE,3,5.71,0,6,4,61.0,100.0
3080,Mechanical,1,6.24,0,5,6,50.0,99.7
3081,Mechanical,3,8.07,0,1,1,8.0,92.9
3082,Civil,2,6.64,1,2,5,53.0,100.0
3083,IT,3,9.15,2,6,3,93.0,100.0
3084,ECE,3,7.03,0,1,6,45.0,91.8
3085,Mechanical,3,6.98,0,7,1,49.0,93.8
3086,ECE,3,7.29,3,3,6,97.0,100.0
3087,Mechanical,3,7.75,1,2,3,41.0,100.0
3088,EEE,2,7.87,1,3,3,44.0,100.0
3089,Civil,3,6.23,0,6,0,44.0,100.0
3090,CSE,2,6.29,1,3,0,36.0,100.0
3091,CSE,2,7.93,1,6,0,61.0,100.0
3092,CSE,3,8.36,1,2,6,56.0,100.0
3093,ECE,3,7.86,1,5,1,57.0,100.0
3094,EEE,3,5.35,0,6,5,64.0,100.0
3095,CSE,3,9.54,0,1,1,14.0,100.0
3096,CSE,3,7.53,2,4,4,76.0,100.0
3097,EEE,2,9.76,0,5,5,62.0,100.0
3098,EEE,3,6.14,0,7,4,89.0,100.0
3099,Civil,2,6.21,0,2,6,26.0,100.0
3100,CSE,3,9.52,1,5,1,60.0,100.0
3101,ECE,3,6.51,2,4,6,94.0,100.0
3102,CSE,3,6.98,1,6,1,53.0,100.0
3103,ECE,2,6.21,0,7,3,58.0,100.0
3104,ECE,3,5.87,1,6,5,75.0,100.0
3105,EEE,3,7.45,2,5,6,100.0,100.0
3106,Mechanical,3,6.84,0,4,5,47.0,100.0
3107,IT,3,7.89,1,6,5,81.0,100.0
3108,CSE,3,6.66,1,5,0,46.0,100.0
3109,IT,3,7.9,1,3,4,51.0,100.0
3110,CSE,2,7.42,2,3,1,52.0,100.0
3111,CSE,3,7.52,2,6,0,76.0,100.0
3112,IT,2,7.98,3,3,1,70.0,100.0
3113,Civil,3,6.43,2,4,6,86.0,100.0
3114,Mechanical,1,6.3,1,4,3,67.0,100.0
3115,ECE,3,7.9,1,4,3,49.0,100.0
3116,Mechanical,3,8.23,0,3,0,25.0,100.0
3117,CSE,2,7.97,0,7,6,81.0,100.0
3118,ECE,1,6.76,2,1,2,60.0,100.0
3119,CSE,2,8.48,0,2,0,19.0,91.8
3120,ECE,1,5.0,0,3,3,35.0,90.8
