student_id,applications_sent,oa_attempted,oa_cleared,interviews_received,interviews_cleared,offers_received
4714,148,106,50,18,8,2
4715,46,36,13,2,1,0
4716,28,17,4,2,2,1
4717,126,76,36,4,2,2
4718,141,92,43,13,7,4
4719,59,28,13,3,3,0
4720,93,79,33,12,2,0
4721,30,22,9,1,0,0
4722,115,87,23,7,3,1
4723,109,64,16,6,2,0
4724,84,43,17,3,0,0
4725,45,28,9,1,0,0
4726,134,104,32,5,1,0
4727,64,49,24,7,4,1
4728,88,50,23,6,3,0
4729,129,81,36,6,2,0
4730,140,99,39,14,5,2
4731,59,38,8,1,0,0
4732,39,31,14,8,3,0
4733,90,67,35,7,2,0
4734,25,15,2,0,0,0
4735,28,21,15,5,1,0
4736,83,64,21,5,1,0
4737,40,24,7,2,0,0
4738,114,75,24,10,7,1
4739,135,84,42,16,4,1
4740,69,48,28,6,3,0
4741,75,70,25,12,5,2
4742,42,32,14,4,1,1
4743,90,57,21,3,0,0
4744,66,51,15,5,1,1
4745,148,88,44,17,8,2
4746,53,34,12,3,1,0
4747,79,53,22,4,3,0
4748,88,70,13,5,2,0
4749,99,74,40,12,0,0
4750,42,33,10,3,2,0
4751,92,78,33,9,2,1
4752,98,77,30,11,5,2
4753,70,55,19,9,3,1
4754,58,33,9,5,3,0
4755,28,21,8,3,2,0
4756,42,30,19,5,3,2
4757,149,122,40,9,1,0
4758,53,45,10,4,1,0
4759,66,46,17,7,2,1
4760,90,64,18,6,2,1
4761,112,90,35,12,6,0
4762,102,63,13,0,0,0
4763,129,93,27,6,2,1
4764,58,45,20,6,2,1
4765,38,30,12,4,2,0
4766,55,38,11,0,0,0
4767,111,96,35,14,5,0
4768,126,80,18,5,1,0
4769,60,52,18,6,2,0
4770,36,29,18,5,3,0
4771,68,53,19,4,0,0
4772,69,53,27,12,5,0
4773,123,100,24,8,4,2
4774,46,33,11,1,1,0
4775,46,29,14,6,2,0
4776,69,54,14,2,0,0
4777,37,29,14,4,2,1
4778,28,19,6,2,0,0
4779,110,86,28,10,3,0
4780,115,71,24,7,3,0
4781,29,27,11,1,1,0
4782,53,43,12,2,0,0
4783,99,78,18,3,0,0
4784,141,97,46,15,6,1
4785,36,22,8,3,0,0
4786,56,42,14,2,0,0
4787,142,120,45,12,4,3
4788,98,70,30,13,5,1
4789,97,65,24,6,1,1
4790,92,71,35,11,3,1
4791,93,75,29,8,2,1
4792,127,102,38,13,4,2
4793,114,86,35,16,3,2
4794,86,55,19,3,0,0
4795,136,95,36,8,2,0
4796,118,93,54,19,7,4
4797,144,92,36,7,1,1
4798,93,59,19,3,1,1
4799,50,37,15,4,0,0
4800,122,83,40,18,6,0
4801,110,88,19,4,3,0
4802,91,61,19,7,2,0
4803,48,41,15,4,1,0
4804,72,52,24,11,3,1
4805,39,23,8,5,2,1
4806,61,44,8,3,2,0
4807,116,89,33,11,7,4
4808,111,80,27,7,3,1
4809,37,31,17,5,5,2
4810,122,98,19,4,2,1
4811,89,74,25,4,1,0
4812,83,73,21,11,3,2
4813,48,33,10,5,2,1
4814,44,34,10,1,0,0
4815,54,42,17,3,1,0
4816,137,86,32,11,4,1
4817,75,43,19,2,1,0
4818,70,54,15,3,0,0
4819,28,23,4,3,3,0
4820,128,107,31,7,3,1
4821,141,92,25,6,4,1
4822,36,26,6,2,1,0
4823,116,76,39,12,3,1
4824,93,67,20,3,2,0
4825,76,64,21,5,3,1
4826,44,25,7,3,1,1
4827,43,22,7,2,0,0
4828,96,82,23,5,1,0
4829,145,106,33,7,1,0
4830,36,22,7,3,2,1
4831,93,79,36,9,4,0
4832,133,107,40,8,1,0
4833,37,30,7,1,1,0
4834,63,42,15,2,0,0
4835,95,69,29,8,1,0
4836,33,26,6,2,1,0
4837,126,86,36,9,2,0
4838,43,22,4,0,0,0
4839,74,56,24,6,1,0
4840,140,100,55,15,5,2
4841,109,82,32,9,2,0
4842,80,65,19,7,3,2
4843,53,41,6,2,1,1
4844,86,70,27,7,0,0
4845,141,91,35,12,8,0
4846,65,45,20,8,2,1
4847,82,56,20,3,0,0
4848,90,66,13,4,1,0
4849,82,58,23,2,0,0
4850,71,59,20,2,0,0
4851,136,107,30,11,5,2
4852,112,75,38,13,7,1
4853,78,65,30,8,4,2
4854,38,27,11,2,1,0
4855,119,90,44,8,2,1
4856,35,20,8,1,1,0
4857,122,84,36,12,6,1
4858,84,52,21,7,3,0
4859,99,73,21,2,0,0
4860,101,83,37,14,7,3
4861,106,82,20,6,2,1
4862,92,65,25,5,4,0
4863,40,32,14,6,4,2
4864,97,72,25,9,5,0
4865,93,56,23,11,2,0
4866,139,99,34,9,2,0
4867,118,79,35,11,6,2
4868,80,59,26,6,1,1
4869,31,21,8,1,0,0
4870,64,46,17,4,0,0
4871,147,101,41,13,5,1
4872,124,93,43,11,3,2
4873,53,25,6,2,1,0
4874,117,85,18,7,1,1
4875,148,117,30,8,4,0
4876,42,30,11,4,1,1
4877,87,58,27,5,4,0
4878,35,29,15,7,0,0
4879,44,23,10,4,3,1
4880,27,21,11,3,1,0
4881,59,43,10,1,0,0
4882,51,38,17,2,1,0
4883,84,62,34,9,3,2
4884,66,50,17,8,5,1
4885,125,90,32,5,1,0
4886,83,70,32,9,3,2
4887,47,42,12,4,1,0
4888,135,111,47,17,10,4
4889,137,84,24,6,1,1
4890,130,91,32,10,4,1
4891,132,85,20,7,3,1
4892,131,95,33,7,2,2
4893,148,95,46,15,2,1
4894,79,56,22,7,3,3
4895,70,48,14,3,2,1
4896,87,71,32,8,3,1
4897,30,21,10,1,0,0
4898,131,80,39,5,4,0
4899,113,88,37,12,6,1
4900,72,43,16,1,0,0
4901,46,26,12,3,1,0
4902,58,44,15,5,1,1
4903,115,76,34,6,1,0
4904,80,64,23,6,3,0
4905,68,39,12,2,0,0
4906,73,56,23,3,2,1
4907,67,45,25,10,4,2
4908,26,25,14,2,2,1
4909,130,100,38,10,5,1
4910,140,104,43,17,3,1
4911,148,105,39,11,4,2
4912,75,49,31,8,3,2
4913,148,119,39,15,3,2
4914,133,91,32,8,2,1
4915,71,53,28,7,4,0
4916,88,61,23,9,3,0
4917,42,31,13,4,3,0
4918,91,61,20,5,2,1
4919,120,99,26,8,2,1
4920,63,54,19,3,0,0
4921,113,99,50,15,10,3
4922,94,68,36,13,5,1
4923,148,89,42,11,3,1
4924,31,28,11,3,2,1
4925,34,29,8,3,2,1
4926,114,94,46,6,2,0
4927,86,57,24,5,3,0
4928,51,32,14,2,0,0
4929,108,76,31,11,5,1
4930,56,43,15,8,3,1
4931,106,73,33,10,4,1
4932,94,48,20,6,1,0
4933,45,26,3,0,0,0
4934,53,43,16,2,0,0
4935,63,40,15,4,3,1
4936,106,86,31,9,5,0
4937,49,45,13,2,0,0
4938,108,79,24,5,3,0
4939,146,85,34,9,4,0
4940,74,50,26,7,4,2
4941,61,41,17,7,3,2
4942,66,49,17,6,2,0
4943,131,96,52,12,4,1
4944,67,51,21,4,3,1
4945,109,96,42,7,4,1
4946,95,84,36,7,1,0
4947,53,39,12,4,1,0
4948,106,81,8,2,1,0
4949,113,93,39,15,8,1
4950,131,103,24,12,5,1
4951,32,22,8,2,1,0
4952,46,33,8,4,3,1
4953,94,61,22,6,3,3
4954,138,95,42,17,7,2
4955,125,89,28,10,6,2
4956,129,94,40,14,6,4
4957,38,23,12,5,1,1
4958,146,114,37,9,2,0
4959,143,106,43,10,3,0
4960,98,67,22,8,4,2
4961,138,98,37,10,0,0
4962,141,105,50,17,7,1
4963,90,61,22,10,3,1
4964,79,56,14,5,0,0
4965,141,124,56,12,6,0
4966,121,81,23,7,3,1
4967,26,19,10,5,2,1
4968,53,32,15,5,1,0
4969,119,85,21,2,0,0
4970,111,80,34,15,9,2
4971,57,45,18,4,3,0
4972,138,108,37,14,5,2
4973,72,54,32,8,5,2
4974,109,73,10,5,2,1
4975,41,28,12,3,3,1
4976,83,69,22,4,1,1
4977,110,67,12,2,1,0
4978,54,35,13,2,1,0
4979,95,76,26,6,3,1
4980,138,109,52,17,5,0
4981,121,77,22,6,3,0
4982,41,21,9,3,1,0
4983,40,24,15,3,1,1
4984,85,59,12,3,1,0
4985,75,57,29,10,3,2
4986,126,85,19,5,2,1
4987,132,97,33,10,4,1
4988,127,100,32,16,3,1
4989,74,56,28,7,3,1
4990,56,38,16,5,0,0
4991,115,87,20,7,4,2
4992,134,79,33,13,8,2
4993,61,43,18,7,0,0
4994,100,71,24,1,1,0
4995,69,54,24,7,1,1
4996,140,95,36,13,6,1
4997,130,101,46,14,8,3
4998,35,25,13,2,0,0
4999,77,63,20,5,3,0
5000,97,69,27,7,4,0
